ts,n,min_w,max_w,mean_w,over_cap,over_cap10,over_cap20,junction_c
1789071649,20,48.0,55.0,50.9,0,0,0,36
1789071650,20,49.0,55.0,52.0,0,0,0,36
1789071651,20,49.0,53.0,51.7,0,0,0,36
1789071652,20,50.0,59.0,52.4,0,0,0,36
1789071653,20,50.0,56.0,52.1,0,0,0,36
1789071654,20,49.0,53.0,52.0,0,0,0,37
1789071655,20,50.0,53.0,50.9,0,0,0,37
1789071656,20,49.0,54.0,51.0,0,0,0,36
1789071657,20,49.0,52.0,50.6,0,0,0,36
1789071658,20,50.0,53.0,50.9,0,0,0,36
1789071659,20,49.0,53.0,50.6,0,0,0,36
1789071660,20,50.0,54.0,52.1,0,0,0,36
1789071661,20,50.0,54.0,51.9,0,0,0,36
1789071662,20,51.0,55.0,52.1,0,0,0,36
1789071663,20,50.0,53.0,51.6,0,0,0,36
1789071664,20,49.0,58.0,52.5,0,0,0,36
1789071665,20,50.0,53.0,51.0,0,0,0,36
1789071666,20,50.0,54.0,51.2,0,0,0,36
1789071667,20,49.0,54.0,51.0,0,0,0,36
1789071668,20,49.0,52.0,50.6,0,0,0,36
1789071669,20,49.0,54.0,51.2,0,0,0,36
1789071670,20,50.0,56.0,52.5,0,0,0,36
1789071671,20,49.0,55.0,52.0,0,0,0,36
1789071672,20,49.0,55.0,51.5,0,0,0,36
1789071673,20,50.0,53.0,51.9,0,0,0,36
1789071674,20,49.0,59.0,51.1,0,0,0,36
1789071675,20,49.0,52.0,50.8,0,0,0,36
1789071677,20,49.0,52.0,50.8,0,0,0,36
1789071678,20,50.0,56.0,51.0,0,0,0,36
1789071679,20,50.0,52.0,50.7,0,0,0,36
1789071680,20,50.0,53.0,51.2,0,0,0,36
1789071681,20,49.0,56.0,51.8,0,0,0,36
1789071682,20,51.0,55.0,52.1,0,0,0,36
1789071683,20,50.0,53.0,51.8,0,0,0,36
1789071684,20,50.0,56.0,52.0,0,0,0,36
1789071685,20,50.0,54.0,51.9,0,0,0,36
1789071686,20,49.0,59.0,51.5,0,0,0,36
1789071687,20,50.0,53.0,50.6,0,0,0,36
1789071688,20,50.0,55.0,51.0,0,0,0,36
1789071689,20,48.0,52.0,50.5,0,0,0,36
1789071690,20,50.0,53.0,51.2,0,0,0,36
1789071691,20,50.0,54.0,52.0,0,0,0,36
1789071692,20,49.0,55.0,52.0,0,0,0,36
1789071693,20,49.0,54.0,52.2,0,0,0,36
1789071694,20,49.0,55.0,51.6,0,0,0,36
1789071695,20,50.0,54.0,51.4,0,0,0,36
1789071696,20,49.0,51.0,50.4,0,0,0,36
1789071697,20,50.0,53.0,51.0,0,0,0,36
1789071698,20,49.0,51.0,50.4,0,0,0,36
1789071699,20,50.0,53.0,51.0,0,0,0,36
1789071700,20,49.0,53.0,51.5,0,0,0,36
1789071701,20,49.0,55.0,51.9,0,0,0,36
1789071702,20,49.0,54.0,51.9,0,0,0,36
1789071703,20,51.0,56.0,52.2,0,0,0,36
1789071704,20,49.0,55.0,52.1,0,0,0,36
1789071705,20,49.0,53.0,51.2,0,0,0,36
1789071706,20,50.0,68.0,51.7,0,0,0,36
1789071707,20,49.0,52.0,50.9,0,0,0,36
1789071708,20,49.0,52.0,50.8,0,0,0,36
1789071709,20,49.0,52.0,50.9,0,0,0,36
1789071710,20,49.0,53.0,51.4,0,0,0,36
1789071711,20,51.0,56.0,52.1,0,0,0,36
1789071712,20,51.0,55.0,52.0,0,0,0,36
1789071713,20,49.0,55.0,51.9,0,0,0,36
1789071714,20,49.0,55.0,52.2,0,0,0,36
1789071715,20,49.0,53.0,51.0,0,0,0,36
1789071716,20,50.0,55.0,51.1,0,0,0,36
1789071717,20,49.0,53.0,50.9,0,0,0,36
1789071718,20,50.0,53.0,50.8,0,0,0,36
1789071719,20,49.0,52.0,50.6,0,0,0,36
1789071720,20,50.0,54.0,51.9,0,0,0,36
1789071721,20,50.0,54.0,51.6,0,0,0,36
1789071722,20,49.0,57.0,52.4,0,0,0,36
1789071723,20,51.0,62.0,52.4,0,0,0,36
1789071724,20,48.0,74.0,53.1,0,0,0,36
1789071726,20,49.0,52.0,50.6,0,0,0,36
1789071727,20,50.0,52.0,50.7,0,0,0,36
1789071728,20,49.0,55.0,50.8,0,0,0,36
1789071729,20,49.0,53.0,50.5,0,0,0,36
1789071730,20,50.0,52.0,50.8,0,0,0,36
1789071731,20,49.0,54.0,51.9,0,0,0,36
1789071732,20,50.0,55.0,52.1,0,0,0,36
1789071733,20,49.0,54.0,51.6,0,0,0,36
1789071734,20,48.0,54.0,51.9,0,0,0,36
1789071735,20,49.0,53.0,51.9,0,0,0,36
1789071736,20,48.0,53.0,50.6,0,0,0,36
1789071737,20,50.0,68.0,51.9,0,0,0,36
1789071738,20,49.0,55.0,50.8,0,0,0,36
1789071739,20,48.0,52.0,50.4,0,0,0,36
1789071740,20,49.0,52.0,50.5,0,0,0,36
1789071741,20,49.0,58.0,52.1,0,0,0,36
1789071742,20,49.0,54.0,51.8,0,0,0,36
1789071743,20,50.0,56.0,52.0,0,0,0,36
1789071744,20,50.0,55.0,52.0,0,0,0,36
1789071745,20,49.0,59.0,52.1,0,0,0,36
1789071746,20,49.0,52.0,50.7,0,0,0,36
1789071747,20,50.0,54.0,51.0,0,0,0,36
1789071748,20,49.0,52.0,50.6,0,0,0,36
1789071749,20,50.0,54.0,50.9,0,0,0,36
1789071750,20,49.0,53.0,50.8,0,0,0,36
1789071751,20,47.0,55.0,51.6,0,0,0,36
1789071752,20,50.0,56.0,52.2,0,0,0,36
1789071753,20,50.0,54.0,52.2,0,0,0,36
1789071754,20,50.0,56.0,52.1,0,0,0,36
1789071755,20,50.0,58.0,52.0,0,0,0,36
1789071756,20,50.0,57.0,51.9,0,0,0,36
1789071757,20,49.0,54.0,50.8,0,0,0,36
1789071758,20,50.0,54.0,51.1,0,0,0,36
1789071759,20,49.0,53.0,50.9,0,0,0,36
1789071760,20,49.0,53.0,50.8,0,0,0,36
1789071761,20,48.0,54.0,51.4,0,0,0,36
1789071762,20,50.0,54.0,52.1,0,0,0,36
1789071763,20,50.0,58.0,52.5,0,0,0,36
1789071764,20,50.0,54.0,51.8,0,0,0,36
1789071765,20,50.0,55.0,51.9,0,0,0,36
1789071766,20,50.0,52.0,50.6,0,0,0,36
1789071767,20,48.0,53.0,50.4,0,0,0,36
1789071768,20,49.0,52.0,51.0,0,0,0,36
1789071769,20,50.0,52.0,51.0,0,0,0,37
1789071770,20,49.0,53.0,51.5,0,0,0,36
1789071771,20,50.0,63.0,53.0,0,0,0,36
1789071772,20,49.0,54.0,52.0,0,0,0,36
1789071773,20,51.0,54.0,52.5,0,0,0,36
1789071774,20,51.0,54.0,52.4,0,0,0,36
1789071776,20,50.0,55.0,51.8,0,0,0,37
1789071777,20,50.0,52.0,50.9,0,0,0,37
1789071778,20,50.0,53.0,51.0,0,0,0,36
1789071779,20,49.0,53.0,50.6,0,0,0,36
1789071780,20,50.0,55.0,51.1,0,0,0,36
1789071781,20,49.0,53.0,51.2,0,0,0,36
1789071782,20,50.0,55.0,52.0,0,0,0,36
1789071783,20,49.0,54.0,52.2,0,0,0,36
1789071784,20,50.0,56.0,52.2,0,0,0,36
1789071785,20,49.0,57.0,52.2,0,0,0,36
1789071786,20,50.0,53.0,51.4,0,0,0,36
1789071787,20,50.0,54.0,50.8,0,0,0,36
1789071788,20,50.0,52.0,50.6,0,0,0,36
1789071789,20,50.0,52.0,50.6,0,0,0,36
1789071790,20,50.0,54.0,51.5,0,0,0,36
1789071791,20,49.0,57.0,52.1,0,0,0,36
1789071792,20,49.0,53.0,51.8,0,0,0,36
1789071793,20,51.0,54.0,52.8,0,0,0,36
1789071794,20,51.0,55.0,52.4,0,0,0,36
1789071795,20,51.0,56.0,52.9,0,0,0,36
1789071796,20,49.0,54.0,51.1,0,0,0,36
1789071797,20,50.0,54.0,50.9,0,0,0,36
1789071798,20,49.0,54.0,51.1,0,0,0,36
1789071799,20,51.0,54.0,51.6,0,0,0,36
1789071800,20,49.0,54.0,51.4,0,0,0,36
1789071801,20,49.0,53.0,51.8,0,0,0,36
1789071802,20,49.0,56.0,52.2,0,0,0,36
1789071803,20,51.0,56.0,52.5,0,0,0,36
1789071804,20,51.0,55.0,52.1,0,0,0,36
1789071805,20,50.0,55.0,52.1,0,0,0,36
1789071806,20,48.0,53.0,51.0,0,0,0,36
1789071807,20,50.0,59.0,51.0,0,0,0,36
1789071808,20,49.0,52.0,50.4,0,0,0,36
1789071809,20,48.0,52.0,50.8,0,0,0,36
1789071810,20,49.0,52.0,50.4,0,0,0,36
1789071811,20,50.0,55.0,51.7,0,0,0,36
1789071812,20,49.0,57.0,51.8,0,0,0,36
1789071813,20,49.0,54.0,51.9,0,0,0,36
1789071814,20,49.0,58.0,52.0,0,0,0,36
1789071815,20,49.0,55.0,51.8,0,0,0,36
1789071816,20,49.0,52.0,51.0,0,0,0,36
1789071817,20,50.0,55.0,51.1,0,0,0,36
1789071818,20,50.0,52.0,50.7,0,0,0,36
1789071819,20,49.0,54.0,50.9,0,0,0,36
1789071820,20,48.0,52.0,50.7,0,0,0,36
1789071821,20,50.0,55.0,52.0,0,0,0,36
1789071822,20,50.0,56.0,51.9,0,0,0,36
1789071823,20,51.0,55.0,52.3,0,0,0,36
1789071825,20,49.0,55.0,52.1,0,0,0,36
1789071826,20,50.0,55.0,52.1,0,0,0,36
1789071827,20,49.0,51.0,50.4,0,0,0,36
1789071828,20,49.0,52.0,50.5,0,0,0,36
1789071829,20,48.0,53.0,50.6,0,0,0,36
1789071830,20,49.0,53.0,50.8,0,0,0,36
1789071831,20,50.0,53.0,51.0,0,0,0,36
1789071832,20,49.0,56.0,52.0,0,0,0,36
1789071833,20,49.0,54.0,51.9,0,0,0,36
1789071834,20,48.0,55.0,52.0,0,0,0,36
1789071835,20,49.0,55.0,52.1,0,0,0,36
1789071836,20,47.0,56.0,51.6,0,0,0,36
1789071837,20,50.0,53.0,51.0,0,0,0,36
1789071838,20,49.0,54.0,50.8,0,0,0,36
1789071839,20,50.0,54.0,51.0,0,0,0,37
1789071840,20,50.0,53.0,50.6,0,0,0,36
1789071841,20,50.0,58.0,51.4,0,0,0,36
1789071842,20,49.0,53.0,51.7,0,0,0,36
1789071843,20,50.0,54.0,52.0,0,0,0,36
1789071844,20,49.0,53.0,51.6,0,0,0,36
1789071845,20,50.0,55.0,51.8,0,0,0,36
1789071846,20,49.0,53.0,51.4,0,0,0,36
1789071847,20,50.0,54.0,51.1,0,0,0,36
1789071848,20,50.0,52.0,50.9,0,0,0,36
1789071849,20,50.0,52.0,50.5,0,0,0,36
1789071850,20,50.0,52.0,50.6,0,0,0,36
1789071851,20,49.0,55.0,51.1,0,0,0,36
1789071852,20,49.0,54.0,51.6,0,0,0,36
1789071853,20,50.0,55.0,52.0,0,0,0,36
1789071854,20,49.0,54.0,51.6,0,0,0,36
1789071855,20,49.0,53.0,51.7,0,0,0,36
1789071856,20,49.0,53.0,51.3,0,0,0,36
1789071857,20,50.0,54.0,50.9,0,0,0,36
1789071858,20,49.0,52.0,50.5,0,0,0,36
1789071859,20,50.0,53.0,50.9,0,0,0,36
1789071860,20,49.0,52.0,50.6,0,0,0,36
1789071861,20,50.0,54.0,51.1,0,0,0,36
1789071862,20,49.0,54.0,51.9,0,0,0,36
1789071863,20,49.0,54.0,51.6,0,0,0,36
1789071864,20,49.0,53.0,51.8,0,0,0,36
1789071865,20,48.0,57.0,51.8,0,0,0,36
1789071866,20,49.0,53.0,51.3,0,0,0,36
1789071867,20,50.0,52.0,50.6,0,0,0,36
1789071868,20,49.0,52.0,50.4,0,0,0,36
1789071869,20,50.0,54.0,50.8,0,0,0,36
1789071870,20,48.0,53.0,51.0,0,0,0,36
1789071872,20,50.0,57.0,51.8,0,0,0,36
1789071873,20,50.0,54.0,51.9,0,0,0,36
1789071874,20,48.0,60.0,52.2,0,0,0,36
1789071875,20,50.0,54.0,52.0,0,0,0,36
1789071876,20,50.0,55.0,52.1,0,0,0,36
1789071877,20,50.0,54.0,51.6,0,0,0,36
1789071878,20,49.0,53.0,51.2,0,0,0,36
1789071879,20,49.0,57.0,51.5,0,0,0,36
1789071880,20,50.0,52.0,51.0,0,0,0,36
1789071881,20,50.0,52.0,50.9,0,0,0,36
1789071882,20,50.0,55.0,51.6,0,0,0,36
1789071883,20,49.0,56.0,51.6,0,0,0,36
1789071884,20,50.0,54.0,52.0,0,0,0,36
1789071885,20,50.0,54.0,52.0,0,0,0,36
1789071886,20,49.0,57.0,52.2,0,0,0,36
1789071887,20,50.0,54.0,51.4,0,0,0,36
1789071888,20,50.0,53.0,51.1,0,0,0,36
1789071889,20,49.0,56.0,51.3,0,0,0,36
1789071890,20,50.0,52.0,51.0,0,0,0,37
1789071891,20,50.0,55.0,51.3,0,0,0,36
1789071892,20,50.0,54.0,51.6,0,0,0,37
1789071893,20,48.0,53.0,52.0,0,0,0,36
1789071894,20,49.0,54.0,52.1,0,0,0,36
1789071895,20,51.0,58.0,52.6,0,0,0,36
1789071896,20,49.0,56.0,52.3,0,0,0,36
1789071897,20,50.0,56.0,51.4,0,0,0,36
1789071898,20,50.0,54.0,51.0,0,0,0,36
1789071899,20,50.0,52.0,51.0,0,0,0,36
1789071900,20,49.0,54.0,51.2,0,0,0,36
1789071901,20,49.0,52.0,50.9,0,0,0,36
1789071902,20,50.0,54.0,52.1,0,0,0,36
1789071903,20,51.0,54.0,52.6,0,0,0,36
1789071904,20,50.0,53.0,51.9,0,0,0,36
1789071905,20,50.0,57.0,52.1,0,0,0,36
1789071906,20,49.0,54.0,52.0,0,0,0,36
1789071907,20,49.0,55.0,51.4,0,0,0,36
1789071908,20,48.0,52.0,50.6,0,0,0,36
1789071909,20,49.0,52.0,50.4,0,0,0,36
1789071910,20,50.0,59.0,51.0,0,0,0,36
1789071911,20,49.0,53.0,50.8,0,0,0,36
1789071912,20,50.0,55.0,51.6,0,0,0,36
1789071913,20,47.0,54.0,51.6,0,0,0,36
1789071914,20,49.0,71.0,52.5,0,0,0,36
1789071915,20,49.0,53.0,51.5,0,0,0,36
1789071916,20,50.0,53.0,51.6,0,0,0,36
1789071917,20,49.0,58.0,51.0,0,0,0,36
1789071918,20,50.0,53.0,50.6,0,0,0,36
1789071920,20,49.0,52.0,50.2,0,0,0,36
1789071921,20,49.0,53.0,50.6,0,0,0,36
1789071922,20,49.0,52.0,50.4,0,0,0,36
1789071923,20,50.0,59.0,52.1,0,0,0,36
1789071924,20,49.0,53.0,51.4,0,0,0,36
1789071925,20,50.0,53.0,51.6,0,0,0,36
1789071926,20,48.0,54.0,51.6,0,0,0,36
1789071927,20,48.0,53.0,51.0,0,0,0,36
1789071928,20,49.0,52.0,50.5,0,0,0,36
1789071929,20,50.0,52.0,50.5,0,0,0,36
1789071930,20,49.0,51.0,50.5,0,0,0,36
1789071931,20,49.0,54.0,50.5,0,0,0,36
1789071932,20,49.0,53.0,50.6,0,0,0,36
1789071933,20,49.0,54.0,51.5,0,0,0,36
1789071934,20,50.0,54.0,51.7,0,0,0,36
1789071935,20,50.0,55.0,51.9,0,0,0,36
1789071936,20,49.0,53.0,51.9,0,0,0,36
1789071937,20,49.0,56.0,51.9,0,0,0,36
1789071938,20,49.0,52.0,50.5,0,0,0,36
1789071939,20,50.0,54.0,50.6,0,0,0,36
1789071940,20,49.0,51.0,50.4,0,0,0,36
1789071941,20,50.0,54.0,51.0,0,0,0,36
1789071942,20,49.0,52.0,50.8,0,0,0,36
1789071943,20,50.0,58.0,52.0,0,0,0,36
1789071944,20,49.0,54.0,51.8,0,0,0,36
1789071945,20,49.0,53.0,51.5,0,0,0,36
1789071946,20,49.0,56.0,52.0,0,0,0,36
1789071947,20,50.0,55.0,51.7,0,0,0,36
1789071948,20,49.0,54.0,50.5,0,0,0,36
1789071949,20,50.0,53.0,50.8,0,0,0,36
1789071950,20,50.0,53.0,50.6,0,0,0,36
1789071951,20,49.0,53.0,50.9,0,0,0,36
1789071952,20,49.0,53.0,50.8,0,0,0,36
1789071953,20,50.0,53.0,51.9,0,0,0,37
1789071954,20,50.0,54.0,51.9,0,0,0,36
1789071955,20,49.0,55.0,51.6,0,0,0,36
1789071956,20,50.0,59.0,52.2,0,0,0,37
1789071957,20,49.0,54.0,51.1,0,0,0,36
1789071958,20,50.0,52.0,50.6,0,0,0,36
1789071959,20,49.0,51.0,50.2,0,0,0,36
1789071960,20,49.0,51.0,50.1,0,0,0,36
1789071961,20,49.0,52.0,50.5,0,0,0,36
1789071962,20,49.0,53.0,51.2,0,0,0,36
1789071963,20,49.0,54.0,51.6,0,0,0,36
1789071964,20,48.0,53.0,51.7,0,0,0,37
1789071965,20,50.0,56.0,51.7,0,0,0,36
1789071966,20,50.0,54.0,51.6,0,0,0,36
1789071967,20,49.0,53.0,50.9,0,0,0,36
1789071969,20,49.0,54.0,50.6,0,0,0,36
1789071970,20,49.0,52.0,50.3,0,0,0,36
1789071971,20,49.0,53.0,50.6,0,0,0,36
1789071972,20,49.0,53.0,50.5,0,0,0,36
1789071973,20,50.0,54.0,51.5,0,0,0,36
1789071974,20,50.0,57.0,52.1,0,0,0,36
1789071975,20,50.0,60.0,52.4,0,0,0,36
1789071976,20,49.0,54.0,51.6,0,0,0,36
1789071977,20,50.0,55.0,51.8,0,0,0,36
1789071978,20,50.0,54.0,51.1,0,0,0,36
1789071979,20,49.0,53.0,50.8,0,0,0,36
1789071980,20,50.0,52.0,50.6,0,0,0,36
1789071981,20,50.0,53.0,50.9,0,0,0,36
1789071982,20,49.0,52.0,50.4,0,0,0,36
1789071983,20,49.0,53.0,51.6,0,0,0,36
1789071984,20,50.0,54.0,51.7,0,0,0,36
1789071985,20,49.0,57.0,51.9,0,0,0,36
1789071986,20,48.0,63.0,52.2,0,0,0,36
1789071987,20,49.0,54.0,51.6,0,0,0,36
1789071988,20,49.0,62.0,51.2,0,0,0,36
1789071989,20,49.0,53.0,50.8,0,0,0,36
1789071990,20,50.0,53.0,50.6,0,0,0,36
1789071991,20,48.0,53.0,50.6,0,0,0,36
1789071992,20,50.0,57.0,51.0,0,0,0,36
1789071993,20,50.0,53.0,51.5,0,0,0,36
1789071994,20,49.0,55.0,51.9,0,0,0,36
1789071995,20,49.0,53.0,51.5,0,0,0,36
1789071996,20,50.0,57.0,52.0,0,0,0,36
1789071997,20,50.0,55.0,51.6,0,0,0,36
1789071998,20,49.0,55.0,50.7,0,0,0,36
1789071999,20,49.0,53.0,50.8,0,0,0,36
1789072000,20,49.0,52.0,50.6,0,0,0,36
1789072001,20,49.0,55.0,50.9,0,0,0,36
1789072002,20,49.0,52.0,50.6,0,0,0,36
1789072003,20,47.0,55.0,51.8,0,0,0,36
1789072004,20,49.0,54.0,51.4,0,0,0,36
1789072005,20,51.0,55.0,52.0,0,0,0,36
1789072006,20,49.0,54.0,51.9,0,0,0,36
1789072007,20,49.0,62.0,52.2,0,0,0,36
1789072008,20,49.0,51.0,50.4,0,0,0,36
1789072009,20,49.0,52.0,50.5,0,0,0,36
1789072010,20,49.0,53.0,50.5,0,0,0,36
1789072011,20,49.0,52.0,50.6,0,0,0,36
1789072012,20,49.0,53.0,51.0,0,0,0,36
1789072013,20,49.0,53.0,51.5,0,0,0,36
1789072014,20,49.0,59.0,52.0,0,0,0,36
1789072015,20,49.0,55.0,51.8,0,0,0,36
1789072016,20,49.0,53.0,51.6,0,0,0,36
1789072018,20,48.0,53.0,51.5,0,0,0,36
1789072019,20,50.0,55.0,51.0,0,0,0,36
1789072020,20,49.0,53.0,50.5,0,0,0,36
1789072021,20,50.0,55.0,50.8,0,0,0,36
1789072022,20,49.0,52.0,50.6,0,0,0,36
1789072023,20,49.0,53.0,50.9,0,0,0,36
1789072024,20,50.0,58.0,52.2,0,0,0,36
1789072025,20,49.0,56.0,52.0,0,0,0,36
1789072026,20,49.0,54.0,51.8,0,0,0,36
1789072027,20,50.0,55.0,52.0,0,0,0,36
1789072028,20,49.0,54.0,51.2,0,0,0,36
1789072029,20,50.0,52.0,50.6,0,0,0,36
1789072030,20,48.0,53.0,50.9,0,0,0,36
1789072031,20,50.0,53.0,50.8,0,0,0,36
1789072032,20,49.0,52.0,50.5,0,0,0,36
1789072033,20,50.0,53.0,51.0,0,0,0,36
1789072034,20,49.0,53.0,51.5,0,0,0,36
1789072035,20,49.0,54.0,51.5,0,0,0,36
1789072036,20,50.0,54.0,51.8,0,0,0,36
1789072037,20,49.0,54.0,51.4,0,0,0,36
1789072038,20,50.0,53.0,51.2,0,0,0,36
1789072039,20,49.0,52.0,50.5,0,0,0,36
1789072040,20,49.0,53.0,50.6,0,0,0,36
1789072041,20,49.0,54.0,50.6,0,0,0,36
1789072042,20,49.0,55.0,50.8,0,0,0,36
1789072043,20,49.0,60.0,51.5,0,0,0,36
1789072044,20,51.0,58.0,52.4,0,0,0,36
1789072045,20,50.0,55.0,51.8,0,0,0,36
1789072046,20,50.0,54.0,51.8,0,0,0,36
1789072047,20,49.0,54.0,51.6,0,0,0,36
1789072048,20,49.0,54.0,51.1,0,0,0,36
1789072049,20,50.0,52.0,50.6,0,0,0,36
1789072050,20,49.0,53.0,50.9,0,0,0,36
1789072051,20,49.0,52.0,50.6,0,0,0,36
1789072052,20,49.0,52.0,50.5,0,0,0,36
1789072053,20,50.0,56.0,51.9,0,0,0,36
1789072054,20,50.0,54.0,51.9,0,0,0,36
1789072055,20,50.0,53.0,51.8,0,0,0,36
1789072056,20,49.0,53.0,51.7,0,0,0,36
1789072057,20,49.0,57.0,52.0,0,0,0,36
1789072058,20,50.0,52.0,51.0,0,0,0,36
1789072059,20,49.0,52.0,50.8,0,0,0,36
1789072060,20,47.0,52.0,50.2,0,0,0,36
1789072061,20,49.0,53.0,50.9,0,0,0,36
1789072062,20,50.0,55.0,51.0,0,0,0,36
1789072063,20,48.0,54.0,51.4,0,0,0,36
1789072064,20,50.0,58.0,52.4,0,0,0,36
1789072065,20,50.0,56.0,52.1,0,0,0,36
1789072066,20,50.0,57.0,52.1,0,0,0,36
1789072068,20,50.0,53.0,52.0,0,0,0,36
1789072069,20,49.0,52.0,51.0,0,0,0,36
1789072070,20,49.0,52.0,50.6,0,0,0,36
1789072071,20,45.0,55.0,50.8,0,0,0,36
1789072072,20,50.0,52.0,51.0,0,0,0,36
1789072073,20,49.0,52.0,50.6,0,0,0,36
1789072074,20,50.0,53.0,51.4,0,0,0,36
1789072075,20,49.0,54.0,51.7,0,0,0,36
1789072076,20,50.0,54.0,51.9,0,0,0,36
1789072077,20,49.0,55.0,52.0,0,0,0,36
1789072078,20,50.0,54.0,51.5,0,0,0,36
1789072079,20,49.0,54.0,50.9,0,0,0,36
1789072080,20,50.0,53.0,50.8,0,0,0,36
1789072081,20,49.0,54.0,50.8,0,0,0,36
1789072082,20,49.0,54.0,50.7,0,0,0,36
1789072083,20,49.0,52.0,50.5,0,0,0,36
1789072084,20,48.0,53.0,51.5,0,0,0,36
1789072085,20,49.0,54.0,51.5,0,0,0,36
1789072086,20,49.0,54.0,52.0,0,0,0,36
1789072087,20,49.0,54.0,51.5,0,0,0,36
1789072088,20,51.0,53.0,51.7,0,0,0,36
1789072089,20,49.0,52.0,50.5,0,0,0,36
1789072090,20,50.0,53.0,50.8,0,0,0,36
1789072091,20,49.0,52.0,50.6,0,0,0,36
1789072092,20,49.0,52.0,50.9,0,0,0,36
1789072093,20,49.0,54.0,50.9,0,0,0,36
1789072094,20,50.0,54.0,52.0,0,0,0,36
1789072095,20,48.0,54.0,51.6,0,0,0,36
1789072096,20,49.0,59.0,52.2,0,0,0,36
1789072097,20,49.0,54.0,51.5,0,0,0,36
1789072098,20,49.0,55.0,51.9,0,0,0,36
1789072099,20,47.0,52.0,50.4,0,0,0,36
1789072100,20,50.0,54.0,50.9,0,0,0,36
1789072101,20,49.0,52.0,50.5,0,0,0,36
1789072102,20,50.0,52.0,50.7,0,0,0,36
1789072103,20,50.0,55.0,51.1,0,0,0,36
1789072104,20,49.0,53.0,51.5,0,0,0,36
1789072105,20,48.0,58.0,51.9,0,0,0,36
1789072106,20,49.0,55.0,51.7,0,0,0,36
1789072107,20,51.0,57.0,52.2,0,0,0,36
1789072108,20,50.0,56.0,51.8,0,0,0,36
1789072109,20,50.0,53.0,50.9,0,0,0,36
1789072110,20,49.0,52.0,50.6,0,0,0,36
1789072111,20,50.0,52.0,50.5,0,0,0,36
1789072112,20,49.0,55.0,50.8,0,0,0,36
1789072113,20,49.0,53.0,51.2,0,0,0,36
1789072114,20,50.0,54.0,51.6,0,0,0,36
1789072115,20,50.0,57.0,51.8,0,0,0,36
1789072117,20,48.0,55.0,51.8,0,0,0,36
1789072118,20,49.0,54.0,51.8,0,0,0,36
1789072119,20,49.0,61.0,51.8,0,0,0,36
1789072120,20,50.0,55.0,50.8,0,0,0,36
1789072121,20,49.0,53.0,50.6,0,0,0,36
1789072122,20,50.0,54.0,50.8,0,0,0,36
1789072123,20,48.0,54.0,50.6,0,0,0,36
1789072124,20,49.0,54.0,51.1,0,0,0,36
1789072125,20,48.0,54.0,51.9,0,0,0,36
1789072126,20,49.0,54.0,51.9,0,0,0,36
1789072127,20,50.0,53.0,52.1,0,0,0,36
1789072128,20,50.0,55.0,52.8,0,0,0,36
1789072129,20,50.0,53.0,51.4,0,0,0,36
1789072130,20,49.0,53.0,51.1,0,0,0,36
1789072131,20,49.0,52.0,50.8,0,0,0,36
1789072132,20,49.0,54.0,51.2,0,0,0,36
1789072133,20,50.0,54.0,51.1,0,0,0,37
1789072134,20,50.0,55.0,51.7,0,0,0,36
1789072135,20,48.0,54.0,51.8,0,0,0,37
1789072136,20,51.0,56.0,52.2,0,0,0,36
1789072137,20,50.0,54.0,52.0,0,0,0,36
1789072138,20,50.0,55.0,52.1,0,0,0,36
1789072139,20,50.0,57.0,52.1,0,0,0,36
1789072140,20,50.0,53.0,51.2,0,0,0,37
1789072141,20,49.0,55.0,51.2,0,0,0,36
1789072142,20,50.0,54.0,51.2,0,0,0,36
1789072143,20,50.0,52.0,51.0,0,0,0,36
1789072144,20,50.0,54.0,52.0,0,0,0,37
1789072145,20,48.0,54.0,52.0,0,0,0,36
1789072146,20,51.0,55.0,52.4,0,0,0,36
1789072147,20,49.0,56.0,52.0,0,0,0,36
1789072148,20,49.0,54.0,52.0,0,0,0,37
1789072149,20,48.0,53.0,51.0,0,0,0,36
1789072150,20,47.0,61.0,51.4,0,0,0,36
1789072151,20,49.0,53.0,51.2,0,0,0,36
1789072152,20,50.0,53.0,51.1,0,0,0,36
1789072153,20,50.0,57.0,51.2,0,0,0,36
1789072154,20,50.0,53.0,51.9,0,0,0,36
1789072155,20,49.0,54.0,52.1,0,0,0,37
1789072156,20,51.0,55.0,52.3,0,0,0,36
1789072157,20,49.0,54.0,52.0,0,0,0,37
1789072158,20,50.0,55.0,52.3,0,0,0,36
1789072159,20,49.0,53.0,50.7,0,0,0,36
1789072160,20,49.0,54.0,50.9,0,0,0,36
1789072161,20,50.0,52.0,50.6,0,0,0,36
1789072162,20,49.0,54.0,50.7,0,0,0,36
1789072164,20,49.0,52.0,50.4,0,0,0,37
1789072165,20,47.0,54.0,51.1,0,0,0,37
1789072166,20,48.0,55.0,51.7,0,0,0,36
1789072167,20,49.0,54.0,51.6,0,0,0,36
1789072168,20,49.0,64.0,52.1,0,0,0,36
1789072169,20,50.0,54.0,51.5,0,0,0,36
1789072170,20,50.0,53.0,50.6,0,0,0,37
1789072171,20,49.0,53.0,50.6,0,0,0,36
1789072172,20,50.0,53.0,50.6,0,0,0,36
1789072173,20,49.0,52.0,50.4,0,0,0,36
1789072174,20,50.0,53.0,50.6,0,0,0,37
1789072175,20,49.0,54.0,51.8,0,0,0,36
1789072176,20,49.0,58.0,51.8,0,0,0,36
